level,group,metric,n,scot,mgcot,delta,ci_low,ci_high,rel_change_pct,p,effect_rb,discordant_scot_only,discordant_mgcot_only,favours,p_fdr,significant,ill_posed_dataset
model x dataset,llama3.2_1b / QASports,char_f1,50,0.030441122862231666,0.011114591677209216,-0.01932653118502245,-0.02761063947134252,-0.010729733176329756,-63.488233573016124,0.0003105218817906479,-0.7165775401069518,,,SCoT,0.0006592513948578859,True,True
model x dataset,llama3.2_1b / SVAMP,char_f1,50,0.11350612018180962,0.11070487706524045,-0.002801243116569195,-0.009686822223533485,0.003482810343989595,-2.467922533236335,0.3950155877736725,-0.13959183673469389,,,SCoT,0.4835643920281842,False,False
model x dataset,llama3.2_1b / StrategyQA,char_f1,50,0.2102859577140915,0.22252281892372244,0.012236861209630934,-0.003978869350148791,0.031517184179200866,5.8191528063268905,0.9788933709066938,-0.004432624113475178,,,MGCoT,1.0,False,False
model x dataset,llama3.2_1b / aqua,char_f1,50,0.04506002284762304,0.04622011088106463,0.0011600880334415823,-0.0002549622685156868,0.00302418950948027,2.574539381314979,0.315989755031696,0.17547568710359407,,,MGCoT,0.4015051342811979,False,False
model x dataset,llama3.2_1b / asdiv,char_f1,50,0.07044210029363217,0.05142188586904904,-0.019020214424583112,-0.02605458233505663,-0.012616636937383003,-27.001202896135826,1.0954223991627622e-08,-0.9379591836734694,,,SCoT,4.325514089001676e-08,True,False
model x dataset,llama3.2_1b / clutrr,char_f1,50,0.5013548064985374,0.45474823726258995,-0.04660656923594742,-0.05726097144226738,-0.03376481651495982,-9.296124946212796,2.0096586354246968e-07,-0.8447058823529412,,,SCoT,6.785749682228799e-07,True,False
model x dataset,llama3.2_1b / date,char_f1,50,0.26155455719926485,0.22547401106145082,-0.036080546137814064,-0.0489027890658988,-0.02438092604874378,-13.794653981244213,4.6952039430917903e-07,-0.8269387755102041,,,SCoT,1.4519305366187464e-06,True,False
model x dataset,llama3.2_1b / gsm8k,char_f1,50,0.8162304985791217,0.7621969852351311,-0.054033513343990265,-0.06348741397640903,-0.044733633728315854,-6.619884142782065,1.2434497875801753e-14,-0.9937254901960785,,,SCoT,1.1968204205459188e-13,True,False
model x dataset,llama3.2_1b / saycan,char_f1,50,0.6957357396386317,0.6633705060583158,-0.03236523358031587,-0.05356152741413908,-0.011666504079032861,-4.651943509057983,0.0027053239960554976,-0.4792156862745098,,,SCoT,0.0049479797552558985,True,True
model x dataset,mistral_7b / MultiArith,char_f1,50,0.11282193233280051,0.11234905862630903,-0.00047287370649148257,-0.007944268715807404,0.007370264950383164,-0.419132784480775,0.5406924645824764,-0.10040816326530612,,,SCoT,0.6270078279043778,False,False
model x dataset,mistral_7b / QASports,char_f1,50,0.025378376332540777,0.03674933199921251,0.011370955666671723,0.0024661048669191127,0.020572738818932335,44.805686217567846,0.2111966283080321,0.21881606765327696,,,MGCoT,0.279899145950404,False,True
model x dataset,mistral_7b / SVAMP,char_f1,50,0.1140154414451506,0.11659445075825746,0.002579009313106841,-0.007041333944742557,0.013482986926366472,2.2619824827389934,0.7778985007004656,-0.0467687074829932,,,MGCoT,0.8593713709316478,False,False
model x dataset,mistral_7b / StrategyQA,char_f1,50,0.20924351874051353,0.19328314343464834,-0.015960375305865204,-0.022580412725534238,-0.008612713400032721,-7.627655758197194,2.6570855598859504e-05,-0.7113783533765032,,,SCoT,6.599857681007038e-05,True,False
model x dataset,mistral_7b / aqua,char_f1,50,0.042477199415034084,0.046688742003151304,0.004211542588117227,0.0030529008024880477,0.0055148829242778535,9.914831123792553,1.1915364911290025e-07,0.9062801932367149,,,MGCoT,4.1515072315354387e-07,True,False
model x dataset,mistral_7b / asdiv,char_f1,50,0.0700573462100512,0.06937332103487051,-0.0006840251751806951,-0.006098960598491092,0.005117170940461587,-0.9763789412316581,0.13566060272957206,-0.25,,,SCoT,0.19027079071360745,False,False
model x dataset,mistral_7b / clutrr,char_f1,50,0.5146400876902644,0.4599138461246134,-0.054726241565650875,-0.07097412508450521,-0.035740338482223286,-10.633886258504567,5.3219249711562495e-06,-0.7396078431372549,,,SCoT,1.4378534132597588e-05,True,False
model x dataset,mistral_7b / date,char_f1,50,0.251489809572934,0.3026715169828927,0.05118170740995878,0.008299563854394053,0.10163382535328294,20.35140409739572,0.7054292039416683,0.062040816326530614,,,MGCoT,0.7860788524386174,False,False
model x dataset,mistral_7b / gsm8k,char_f1,50,0.8250535448993368,0.798106851363257,-0.02694669353607962,-0.03994540121426782,-0.014006415493080002,-3.2660539067639944,0.0003907813141347984,-0.5820408163265306,,,SCoT,0.0008132475996859318,True,False
model x dataset,mistral_7b / saycan,char_f1,50,0.6674900485687697,0.7009013060656195,0.033411257496849915,0.01832157372677895,0.04866377353314305,5.005506459383213,0.00014769323192595501,0.6228571428571429,,,MGCoT,0.000324925110237101,True,True
model x dataset,openchat_7b / MultiArith,char_f1,50,0.11803744087363324,0.13798875290851334,0.019951312034880115,0.016391390553963128,0.023499756965485136,16.9025284581011,1.1075138389426543e-08,0.9472789115646258,,,MGCoT,4.350947224417571e-08,True,False
model x dataset,openchat_7b / QASports,char_f1,50,0.032487076091395325,0.001176470588235294,-0.03131060550316003,-0.03887399198311753,-0.023592793741827173,-96.37865043648264,1.7139342628699412e-06,-0.9956989247311828,,,SCoT,4.879591903125992e-06,True,True
model x dataset,openchat_7b / SVAMP,char_f1,50,0.1214018167861408,0.13856850747015145,0.017166690684010666,0.010138852505002427,0.024294613253710937,14.140390266359185,0.00010738922152639544,0.648936170212766,,,MGCoT,0.00024249179054347357,True,False
model x dataset,openchat_7b / StrategyQA,char_f1,50,0.21434514757081832,0.26888279786093233,0.054537650290114,0.04793017566446645,0.06092762111106115,25.443846482269954,7.548390027588035e-10,1.0,,,MGCoT,3.635950046758199e-09,True,False
model x dataset,openchat_7b / aqua,char_f1,50,0.04588988686812577,0.04871246713553115,0.0028225802674053924,0.0001508290173212621,0.0048606324905052355,6.15076754387447,3.166226182903112e-05,0.676078431372549,,,MGCoT,7.690833314938159e-05,True,False
model x dataset,openchat_7b / asdiv,char_f1,50,0.07095900800907215,0.08408594098323581,0.01312693297416366,0.005001711856020196,0.021638539849711088,18.49931861009863,0.0002990375488142719,0.593469387755102,,,MGCoT,0.0006378363229556492,True,False
model x dataset,openchat_7b / clutrr,char_f1,50,0.5087573535655191,0.6732280774136612,0.164470723848142,0.1457492972962513,0.18141808184167238,32.327930534169866,1.3016619409909297e-09,0.9858823529411764,,,MGCoT,5.7602281296725045e-09,True,False
model x dataset,openchat_7b / date,char_f1,50,0.25014166701324014,0.3788213533111562,0.12867968629791607,0.10636176256440259,0.151197909468513,51.442723571161366,8.881784197001252e-15,0.9952941176470588,,,MGCoT,8.998649778540742e-14,True,False
model x dataset,openchat_7b / gsm8k,char_f1,50,0.8275602711043609,0.851016172638149,0.023455901533788275,0.015386539387731844,0.03204373640034949,2.8343435943930575,3.1637799366990293e-06,0.7322695035460993,,,MGCoT,8.60816449207863e-06,True,False
model x dataset,openchat_7b / saycan,char_f1,50,0.6964452220929859,0.6527556079235803,-0.04368961416940543,-0.056568270591692976,-0.029969524225798846,-6.273230511670049,1.6198182883897516e-07,-0.7850980392156863,,,SCoT,5.543378142489372e-07,True,True
model x dataset,phi3_mini / MultiArith,char_f1,50,0.1161716599401197,0.12663321773396388,0.010461557793844172,0.00427339662783638,0.016115479424900245,9.005258080358452,9.207744367109823e-05,0.6551418439716312,,,MGCoT,0.00021227434618786118,True,False
model x dataset,phi3_mini / QASports,char_f1,50,0.034982479227665335,0.030290045516871776,-0.004692433710793553,-0.015151422207898887,0.0056646308555718455,-13.413668254486138,0.044596982136886586,-0.3474747474747475,,,SCoT,0.06881698646373281,False,True
model x dataset,phi3_mini / SVAMP,char_f1,50,0.12140558231022404,0.12805059529805696,0.00664501298783292,0.0017426524597761348,0.011459226376410473,5.473399872876618,0.009233054353668056,0.43617021276595747,,,MGCoT,0.015590903184921937,True,False
model x dataset,phi3_mini / StrategyQA,char_f1,50,0.21191576205752813,0.20181972049034333,-0.010096041567184905,-0.016302277850340125,-0.002970413985669424,-4.764176797969451,0.00026771859042679764,-0.592156862745098,,,SCoT,0.0005758193146051234,True,False
model x dataset,phi3_mini / aqua,char_f1,50,0.04441492273699592,0.04394409815057288,-0.00047082458642303747,-0.005140316023296323,0.0036297725134177205,-1.0600594516645612,0.00956229774714836,0.4484848484848485,,,SCoT,0.01607635210765117,True,False
model x dataset,phi3_mini / asdiv,char_f1,50,0.06976415251511525,0.07056347269507125,0.000799320179956007,-0.004510769748119781,0.005912235403893822,1.1457462767612987,0.494873602344979,0.11436170212765957,,,MGCoT,0.5862348827778983,False,False
model x dataset,phi3_mini / clutrr,char_f1,50,0.5106816032912118,0.49262137761937025,-0.018060225671841453,-0.036139083312186855,0.0011154381059611856,-3.536494276560568,0.09873351776500601,-0.2765957446808511,,,SCoT,0.142368555578754,False,False
model x dataset,phi3_mini / date,char_f1,50,0.26609411807047956,0.4984132255668443,0.23231910749636472,0.17695158375201112,0.28732858873647477,87.30711869205281,1.5588051849655e-09,0.9811764705882353,,,MGCoT,6.8587428138482e-09,True,False
model x dataset,phi3_mini / gsm8k,char_f1,50,0.8274779992712675,0.8345496603614572,0.007071661090189723,-0.0015834652086751946,0.016065771212045544,0.8546041219727292,0.2631866036092845,0.19148936170212766,,,MGCoT,0.3423204134782923,False,False
model x dataset,phi3_mini / saycan,char_f1,50,0.6840562491609092,0.6921152674722236,0.008059018311314465,-0.007188310352298988,0.02440356027552667,1.1781221677603237,0.5084497948497686,0.10745098039215686,,,MGCoT,0.5968084482230516,False,True
model x dataset,qwen2_1.5b / MultiArith,char_f1,50,0.12469431057579246,0.13448954301960625,0.009795232443813766,0.006475530407447485,0.013397779229291721,7.855396447987872,2.9838315696120954e-06,0.8373983739837398,,,MGCoT,8.147341519862813e-06,True,False
model x dataset,qwen2_1.5b / QASports,char_f1,50,0.003136752136752134,0.0050860936124094,0.0019493414756572667,-0.003192423192423188,0.0071329839237733944,62.14521870623989,0.84375,0.14285714285714285,,,MGCoT,0.9150528169014085,False,True
model x dataset,qwen2_1.5b / SVAMP,char_f1,50,0.1292613951756641,0.13682290735195662,0.007561512176292536,-0.0019980828374175285,0.018115713181867946,5.849783816750985,0.15495248007163948,0.24347826086956523,,,MGCoT,0.2130596600985043,False,False
model x dataset,qwen2_1.5b / StrategyQA,char_f1,50,0.24046151946566854,0.2389539698730388,-0.0015075495926297484,-0.013427562151032217,0.010833792541872929,-0.6269400592575836,0.7931527981347583,-0.04440333024976873,,,SCoT,0.8699824139084955,False,False
model x dataset,qwen2_1.5b / aqua,char_f1,50,0.04734768740951084,0.04952909959835052,0.0021814121888396715,-0.0016602227135961275,0.005938297228237557,4.607220137221498,0.29355580251643576,0.18181818181818182,,,MGCoT,0.3767299465627592,False,False
model x dataset,qwen2_1.5b / asdiv,char_f1,50,0.08065915351857657,0.10557216217305739,0.024913008654480814,0.013411834535772972,0.037083185945165936,30.886771764525292,0.0001766292300878581,0.6804878048780488,,,MGCoT,0.0003852818899933448,True,False
model x dataset,qwen2_1.5b / clutrr,char_f1,50,0.6445388938526305,0.6676219403901107,0.023083046537480275,0.00044707703251348094,0.046431188736362865,3.5813271716629806,0.0771327309133776,0.3207317073170732,,,MGCoT,0.1135606172147242,False,False
model x dataset,qwen2_1.5b / date,char_f1,50,0.3021931216196036,0.31684425470749694,0.014651133087893287,-0.01090596592499395,0.042889686949269035,4.848268223105331,0.5806243739629124,0.09224489795918367,,,MGCoT,0.665860312077408,False,False
model x dataset,qwen2_1.5b / gsm8k,char_f1,50,0.8277519885257556,0.8181560720207822,-0.009595916504973318,-0.022210219261373034,0.0028788970567378215,-1.1592743524620044,0.17366315869369942,-0.23219241443108232,,,SCoT,0.2370933194931712,False,False
model x dataset,qwen2_1.5b / saycan,char_f1,50,0.6225162925138554,0.6037202389507602,-0.018796053563095282,-0.04175808766251503,0.002770164455773713,-3.0193673304826696,0.15220749407308176,-0.27627627627627627,,,SCoT,0.21003543088937807,False,True
model x dataset,gemma2_2b / MultiArith,output_words,50,118.18,59.74,-58.44,-69.94,-45.679500000000004,-49.44999153833135,2.339530943197264e-08,-0.9074509803921569,,,MGCoT,8.619324527568867e-08,True,False
model x dataset,gemma2_2b / QASports,output_words,50,176.28,35.6,-140.68,-154.4005,-125.62,-79.8048559110506,8.020235040373895e-10,-0.9984313725490196,,,MGCoT,3.765598159199938e-09,True,True
model x dataset,gemma2_2b / SVAMP,output_words,50,137.22,73.28,-63.94,-73.12,-53.49850000000002,-46.59670601953068,2.725100376768246e-09,-0.9662745098039216,,,MGCoT,1.159296845365497e-08,True,False
model x dataset,gemma2_2b / StrategyQA,output_words,50,187.66,144.12,-43.54,-58.421,-29.379500000000007,-23.201534690397526,1.3667783875767939e-05,-0.7066666666666667,,,MGCoT,3.4619057843228005e-05,True,False
model x dataset,gemma2_2b / aqua,output_words,50,170.32,150.3,-20.02,-29.200499999999998,-11.078500000000021,-11.754344762799438,0.0003302847205559997,-0.5952380952380952,,,MGCoT,0.0006967650269263556,True,False
model x dataset,gemma2_2b / asdiv,output_words,50,96.56,51.88,-44.68,-55.3,-33.12,-46.27174813587407,3.4374550233628196e-07,-0.8282352941176471,,,MGCoT,1.1074645891168916e-06,True,False
model x dataset,gemma2_2b / clutrr,output_words,50,113.98,8.08,-105.9,-113.361,-98.75950000000002,-92.9110370240393,7.514318919004358e-10,-1.0,,,MGCoT,3.635950046758199e-09,True,False
model x dataset,gemma2_2b / date,output_words,50,95.58,12.4,-83.18,-88.76,-77.6,-87.02657459719607,7.524525718494508e-10,-1.0,,,MGCoT,3.635950046758199e-09,True,False
model x dataset,gemma2_2b / gsm8k,output_words,50,164.3,100.56,-63.74,-73.9,-53.4395,-38.79488740109555,2.3897594300560477e-09,-0.9795918367346939,,,MGCoT,1.0222859784128647e-08,True,False
model x dataset,gemma2_2b / saycan,output_words,50,160.62,45.54,-115.08,-127.4,-101.76,-71.64736645498692,8.013005117609933e-10,-0.9984313725490196,,,MGCoT,3.765598159199938e-09,True,True
model x dataset,llama3.2_1b / MultiArith,output_words,50,137.38,157.8,20.42,10.1,30.40049999999999,14.863881205415638,0.00036162564511044626,0.5853061224489796,,,SCoT,0.000758724105545078,True,False
model x dataset,llama3.2_1b / QASports,output_words,50,192.7,65.58,-127.12,-148.821,-103.77900000000001,-65.96782563570316,1.376182212839243e-08,-0.9223529411764706,,,MGCoT,5.245843088545629e-08,True,True
model x dataset,llama3.2_1b / SVAMP,output_words,50,161.5,161.26,-0.24,-13.64,13.34,-0.14860681114551083,0.9115996061666798,-0.01803921568627451,,,MGCoT,0.9789842353533382,False,False
model x dataset,llama3.2_1b / StrategyQA,output_words,50,218.1,129.68,-88.42,-109.58,-68.48,-40.541036221916556,9.761126507966348e-09,-0.9412244897959183,,,MGCoT,3.919325429017443e-08,True,False
model x dataset,llama3.2_1b / aqua,output_words,50,193.46,138.54,-54.92,-67.86,-41.63850000000002,-28.388297322443915,5.3270274501858916e-08,-0.883921568627451,,,MGCoT,1.9078191333223893e-07,True,False
model x dataset,llama3.2_1b / asdiv,output_words,50,116.48,165.18,48.7,38.88,58.22,41.809752747252745,7.1393875031415796e-09,0.9403921568627451,,,SCoT,2.9086393531317546e-08,True,False
model x dataset,llama3.2_1b / clutrr,output_words,50,117.64,172.18,54.54,38.4,70.34149999999998,46.36178170690241,4.5509523470597683e-07,0.8196078431372549,,,SCoT,1.4211271472649904e-06,True,False
model x dataset,llama3.2_1b / date,output_words,50,113.54,157.7,44.16,31.54,55.52099999999999,38.89378192707416,4.551651709973616e-07,0.8196078431372549,,,SCoT,1.4211271472649904e-06,True,False
model x dataset,llama3.2_1b / gsm8k,output_words,50,175.64,151.34,-24.3,-35.1205,-14.258500000000021,-13.835117285356413,9.429542948456996e-05,-0.6408163265306123,,,MGCoT,0.000216738748367519,True,False
model x dataset,llama3.2_1b / saycan,output_words,50,182.58,125.04,-57.54,-84.2205,-32.039000000000016,-31.514952349654944,0.0006321769784793183,-0.5552941176470588,,,MGCoT,0.0012709563274910577,True,True
model x dataset,mistral_7b / MultiArith,output_words,50,120.06,115.38,-4.68,-24.7,14.72,-3.8980509745127434,0.9730458515997195,-0.005490196078431373,,,MGCoT,1.0,False,False
model x dataset,mistral_7b / QASports,output_words,50,153.86,128.72,-25.14,-43.3605,-7.739000000000015,-16.339529442350187,0.011583586381431267,-0.41019607843137257,,,MGCoT,0.019347855778095606,True,True
model x dataset,mistral_7b / SVAMP,output_words,50,130.06,133.22,3.16,-14.380500000000001,19.2,2.4296478548362295,0.5472749570719091,0.09877551020408164,,,SCoT,0.6327353107287839,False,False
model x dataset,mistral_7b / StrategyQA,output_words,50,155.44,152.06,-3.38,-14.2,7.4,-2.1744724652599072,0.4009513916230568,-0.13647058823529412,,,MGCoT,0.48927507377140056,False,False
model x dataset,mistral_7b / aqua,output_words,50,168.96,171.96,3.0,-3.1005,9.54,1.7755681818181817,0.5176639440983255,0.10509803921568628,,,SCoT,0.6066989908001684,False,False
model x dataset,mistral_7b / asdiv,output_words,50,84.5,109.98,25.48,9.199,41.48,30.153846153846153,0.006770993465364031,0.44,,,SCoT,0.011534657009580318,True,False
model x dataset,mistral_7b / clutrr,output_words,50,85.28,117.84,32.56,21.1,43.26049999999999,38.18011257035647,8.010562071752243e-06,0.7254901960784313,,,SCoT,2.105164776535572e-05,True,False
model x dataset,mistral_7b / date,output_words,50,98.1,93.6,-4.5,-21.901,11.82,-4.587155963302752,0.9845947585780116,-0.003137254901960784,,,MGCoT,1.0,False,False
model x dataset,mistral_7b / gsm8k,output_words,50,155.48,166.42,10.94,1.3395000000000004,20.640499999999992,7.036274762027271,0.03170941168987962,0.34901960784313724,,,SCoT,0.050136030803300424,False,False
model x dataset,mistral_7b / saycan,output_words,50,107.16,145.4,38.24,27.92,48.52,35.6849570735349,2.283881967148282e-07,0.8407843137254902,,,SCoT,7.580125494414557e-07,True,True
model x dataset,openchat_7b / MultiArith,output_words,50,117.56,57.78,-59.78,-66.68,-52.46,-50.850629465804694,7.994955906182689e-10,-0.9984313725490196,,,MGCoT,3.765598159199938e-09,True,False
model x dataset,openchat_7b / QASports,output_words,50,129.38,50.46,-78.92,-86.8005,-70.68,-60.99860874942031,7.536449388836203e-10,-1.0,,,MGCoT,3.635950046758199e-09,True,True
model x dataset,openchat_7b / SVAMP,output_words,50,126.52,83.34,-43.18,-52.44,-33.62,-34.12899146380019,3.0000496953989846e-08,-0.9003921568627451,,,MGCoT,1.0845250072569099e-07,True,False
model x dataset,openchat_7b / StrategyQA,output_words,50,163.0,109.88,-53.12,-64.941,-40.64,-32.58895705521472,6.10459305412293e-08,-0.88,,,MGCoT,2.1661459224307173e-07,True,False
model x dataset,openchat_7b / aqua,output_words,50,156.96,141.0,-15.96,-27.0005,-5.319500000000008,-10.168195718654435,0.021840260813044746,-0.37254901960784315,,,MGCoT,0.03547890469629632,True,False
model x dataset,openchat_7b / asdiv,output_words,50,104.82,52.7,-52.12,-61.642,-42.8995,-49.72333524136616,1.1507510121000347e-09,-0.9890196078431372,,,MGCoT,5.121839764838305e-09,True,False
model x dataset,openchat_7b / clutrr,output_words,50,76.88,8.5,-68.38,-73.18050000000001,-63.679500000000004,-88.94380853277836,7.444904641426313e-10,-1.0,,,MGCoT,3.635950046758199e-09,True,False
model x dataset,openchat_7b / date,output_words,50,98.4,16.24,-82.16,-91.2,-72.67900000000002,-83.49593495934958,9.029530119165413e-10,-0.9952941176470588,,,MGCoT,4.155262045737856e-09,True,False
model x dataset,openchat_7b / gsm8k,output_words,50,155.28,136.14,-19.14,-29.96,-9.199000000000014,-12.326120556414219,0.001971404980654028,-0.5027450980392156,,,MGCoT,0.003711447029593158,True,False
model x dataset,openchat_7b / saycan,output_words,50,112.94,76.6,-36.34,-53.2805,-18.25950000000001,-32.17637683725873,0.00025337227214486694,-0.5945098039215686,,,MGCoT,0.0005464892144301051,True,True
model x dataset,phi3_mini / MultiArith,output_words,50,109.54,89.66,-19.88,-33.6805,-5.999500000000007,-18.148621508124887,0.0064809840129642585,-0.4423529411764706,,,MGCoT,0.01108968375551662,True,False
model x dataset,phi3_mini / QASports,output_words,50,153.12,139.68,-13.44,-29.200499999999998,1.8204999999999927,-8.77742946708464,0.1463344307600464,-0.2383673469387755,,,MGCoT,0.2030225435770013,False,True
model x dataset,phi3_mini / SVAMP,output_words,50,123.02,109.14,-13.88,-29.400499999999997,1.4,-11.282718257193952,0.09975605750608156,-0.26745098039215687,,,MGCoT,0.14330627664119927,False,False
model x dataset,phi3_mini / StrategyQA,output_words,50,176.96,143.02,-33.94,-43.7205,-24.41950000000001,-19.179475587703436,2.2418201221176219e-07,-0.8497959183673469,,,MGCoT,7.472733740392073e-07,True,False
model x dataset,phi3_mini / aqua,output_words,50,164.66,136.2,-28.46,-45.003,-11.74,-17.284100570873314,0.0013733589936130188,-0.52,,,MGCoT,0.002670039938137838,True,False
model x dataset,phi3_mini / asdiv,output_words,50,93.72,95.08,1.36,-10.0805,13.622499999999963,1.4511310285958174,0.9001214125158756,0.0203921568627451,,,SCoT,0.970719170360258,False,False
model x dataset,phi3_mini / clutrr,output_words,50,85.38,109.24,23.86,11.499,35.6,27.94565472007496,0.0004330273213816613,0.571764705882353,,,SCoT,0.0008939169905197834,True,False
model x dataset,phi3_mini / date,output_words,50,90.76,26.18,-64.58,-75.96,-52.19950000000001,-71.15469369766417,1.1925185179793192e-08,-0.9262745098039216,,,MGCoT,4.591196294220379e-08,True,False
model x dataset,phi3_mini / gsm8k,output_words,50,149.8,124.2,-25.6,-37.4405,-14.3,-17.089452603471294,0.0002872814373933885,-0.5951020408163266,,,MGCoT,0.0006144630744247477,True,False
model x dataset,phi3_mini / saycan,output_words,50,143.12,137.36,-5.76,-19.021,7.74,-4.0245947456679705,0.3320468872566056,-0.15918367346938775,,,MGCoT,0.41673542233942384,False,True
model x dataset,qwen2_1.5b / MultiArith,output_words,50,85.62,74.26,-11.36,-21.84,-1.2,-13.267928054192945,0.10700431664422826,-0.272895467160037,,,MGCoT,0.15286330949175464,False,False
model x dataset,qwen2_1.5b / QASports,output_words,50,50.24,79.02,28.78,5.2795000000000005,52.621499999999976,57.28503184713376,0.0069115809927341,0.44326530612244897,,,SCoT,0.011748161952329486,True,True
model x dataset,qwen2_1.5b / SVAMP,output_words,50,102.56,87.36,-15.2,-28.580499999999997,-2.6795000000000075,-14.820592823712948,0.047220019718572155,-0.3324468085106383,,,MGCoT,0.07271883036660112,False,False
model x dataset,qwen2_1.5b / StrategyQA,output_words,50,147.06,121.72,-25.34,-46.561,-2.799500000000007,-17.231062151502787,0.02662036959356925,-0.37145390070921985,,,MGCoT,0.042792660933295035,True,False
model x dataset,qwen2_1.5b / aqua,output_words,50,157.06,134.14,-22.92,-41.521,-5.44,-14.593149114987902,0.10382550754583417,-0.26693877551020406,,,MGCoT,0.14859784537229054,False,False
model x dataset,qwen2_1.5b / asdiv,output_words,50,67.64,34.78,-32.86,-44.6805,-22.079500000000007,-48.58072146658782,1.0101442733434937e-06,-0.8279370952821462,,,MGCoT,2.9801191205919163e-06,True,False
model x dataset,qwen2_1.5b / clutrr,output_words,50,19.0,7.88,-11.12,-18.14,-4.48,-58.526315789473685,0.0037340340826605783,-0.6160919540229886,,,MGCoT,0.006749310431100106,True,False
model x dataset,qwen2_1.5b / date,output_words,50,55.38,38.08,-17.3,-26.42,-8.459500000000007,-31.238714337305886,0.00592261025947774,-0.46099290780141844,,,MGCoT,0.01029437900631571,True,False
model x dataset,qwen2_1.5b / gsm8k,output_words,50,146.74,148.06,1.32,-9.781999999999998,12.16,0.8995502248875562,0.4839366606741652,0.11372549019607843,,,SCoT,0.5759369841099029,False,False
model x dataset,qwen2_1.5b / saycan,output_words,50,94.44,71.4,-23.04,-44.92,-1.7795000000000074,-24.396442185514612,0.030606181821714012,-0.41904761904761906,,,MGCoT,0.048691652898181385,True,True
model x dataset,gemma2_2b / MultiArith,truncated,50,0.0,0.12,0.12,0.04,0.22,,0.03125,1.0,0.0,6.0,SCoT,0.04961340206185567,True,False
model x dataset,gemma2_2b / QASports,truncated,50,0.48,0.04,-0.44,-0.58,-0.28,-91.66666666666667,2.9802322387695312e-06,-0.9166666666666666,23.0,1.0,MGCoT,8.147341519862813e-06,True,True
model x dataset,gemma2_2b / SVAMP,truncated,50,0.1,0.06,-0.04,-0.16,0.06,-40.0,0.7265625,-0.25,5.0,3.0,MGCoT,0.8072916666666666,False,False
model x dataset,gemma2_2b / StrategyQA,truncated,50,0.78,0.38,-0.4,-0.56,-0.22,-51.28205128205128,8.797645568847656e-05,-0.7692307692307693,23.0,3.0,MGCoT,0.00020404177975941854,True,False
model x dataset,gemma2_2b / aqua,truncated,50,0.64,0.52,-0.12,-0.26,0.02,-18.75,0.1795654296875,-0.42857142857142855,10.0,4.0,MGCoT,0.24316234622144112,False,False
model x dataset,gemma2_2b / asdiv,truncated,50,0.02,0.08,0.06,0.0,0.14,300.0,0.25,1.0,0.0,3.0,SCoT,0.32682512733446517,False,False
model x dataset,gemma2_2b / clutrr,truncated,50,0.02,0.0,-0.02,-0.06,0.0,-100.0,1.0,-1.0,1.0,0.0,MGCoT,1.0,False,False
model x dataset,gemma2_2b / date,truncated,50,0.02,0.0,-0.02,-0.06,0.0,-100.0,1.0,-1.0,1.0,0.0,MGCoT,1.0,False,False
model x dataset,gemma2_2b / gsm8k,truncated,50,0.52,0.1,-0.42,-0.56,-0.28,-80.76923076923076,9.5367431640625e-07,-1.0,21.0,0.0,MGCoT,2.8352479676942566e-06,True,False
model x dataset,gemma2_2b / saycan,truncated,50,0.34,0.02,-0.32,-0.46,-0.2,-94.11764705882352,3.0517578125e-05,-1.0,16.0,0.0,MGCoT,7.43624530261076e-05,True,True
model x dataset,llama3.2_1b / MultiArith,truncated,50,0.02,1.0,0.98,0.94,1.0,4900.0,3.552713678800501e-15,1.0,0.0,49.0,SCoT,3.747382921474501e-14,True,False
model x dataset,llama3.2_1b / QASports,truncated,50,0.3,0.22,-0.08,-0.22,0.06,-26.666666666666668,0.4239501953125,-0.2857142857142857,9.0,5.0,MGCoT,0.5132730352053853,False,True
model x dataset,llama3.2_1b / SVAMP,truncated,50,0.16,1.0,0.84,0.74,0.94,525.0,4.547473508864641e-13,1.0,0.0,42.0,SCoT,3.366879424832475e-12,True,False
model x dataset,llama3.2_1b / StrategyQA,truncated,50,0.84,0.74,-0.1,-0.28,0.08,-11.904761904761905,0.38331031799316406,-0.23809523809523808,13.0,8.0,MGCoT,0.4702213017382661,False,False
model x dataset,llama3.2_1b / aqua,truncated,50,0.58,0.94,0.36,0.2,0.52,62.06896551724138,0.00012111663818359375,0.8181818181818182,2.0,20.0,SCoT,0.0002695370271715815,True,False
model x dataset,llama3.2_1b / asdiv,truncated,50,0.0,1.0,1.0,1.0,1.0,,1.7763568394002505e-15,1.0,0.0,50.0,SCoT,2.011462891673813e-14,True,False
model x dataset,llama3.2_1b / clutrr,truncated,50,0.02,0.96,0.94,0.86,1.0,4700.0,1.4210854715202004e-14,1.0,0.0,47.0,SCoT,1.350908411198215e-13,True,False
model x dataset,llama3.2_1b / date,truncated,50,0.12,0.96,0.84,0.74,0.94,700.0,4.547473508864641e-13,1.0,0.0,42.0,SCoT,3.366879424832475e-12,True,False
model x dataset,llama3.2_1b / gsm8k,truncated,50,0.34,1.0,0.66,0.52,0.78,194.1176470588235,2.3283064365386963e-10,1.0,0.0,33.0,SCoT,1.236411004230894e-09,True,False
model x dataset,llama3.2_1b / saycan,truncated,50,0.26,0.62,0.36,0.16,0.54,138.46153846153845,0.0014309063553810122,0.6,6.0,24.0,SCoT,0.0027487885787754224,True,True
